,name,category,latitude,longitude
724,Tung Shin Academy of Nursing,education,3.146219,101.703943
725,Sekolah Kebangsaan St. John 2,education,3.151068,101.698758
726,Iheal Medical Centre Kuala Lumpur,healthcare,3.117012,101.676492
727,Klinik Kesihatan Tanglin,healthcare,3.144953,101.691319
728,Pantai Hospital Kuala Lumpur,healthcare,3.1196951,101.6665697
729,Klinik Kesihatan Pantai ,healthcare,3.115289,101.668414
730,Tung Shin Hospital,healthcare,3.146535,101.7039833
731,KL Sentral,transportation,3.1326073,101.6878388
732,Bangsar,transportation,3.12748,101.679034
733,KL Sentral,transportation,3.1341667,101.6861111
734,KL Sentral,transportation,3.1341667,101.6861111
735,KL Sentral,transportation,3.13442,101.68625
736,Tun Sambanthan,transportation,3.1314212,101.6907739
737,Muzium Negara (Kl Sentral),transportation,3.137243,101.687103
738,Mid Valley,transportation,3.1186111,101.6786111
739,Eco City,transportation,3.119946,101.674018
740,Kuala Lumpur,transportation,3.139882,101.693768
741,Abdullah Hukum,transportation,3.118749,101.6729423
742,Seputeh,transportation,3.1133333,101.6811111
743,Pasar Seni,transportation,3.1424391,101.6953101
744,Pasar Seni,transportation,3.142209,101.696022
745,Maharajalela,transportation,3.1387428,101.6992684
746,Angkasapuri,transportation,3.1130556,101.6733333
747,Kerinchi,transportation,3.1154557,101.6685404
748,Merdeka,transportation,3.142112,101.701843
749,Bandar Malaysia North,transportation,3.116391,101.70332
750,Plaza Rakyat,transportation,3.1439744,101.7015886
751,Bandar Malaysia South,transportation,3.109524,101.698297
752,Masjid Jamek,transportation,3.1492696,101.6963775
753,Masjid Jamek,transportation,3.1492696,101.6963775
754,Hang Tuah,transportation,3.1400119,101.7059843
755,Hang Tuah,transportation,3.1405111,101.7060288
756,Pavillion Damansara Heights Pusat Bandar Damansara,transportation,3.143259,101.6623
757,Sekolah Kebangsaan Bandar Baru Seri Petaling,education,3.0675830000000004,101.697456
758,Sekolah Kebangsaan Bandar Baru Seri Petaling 2,education,3.066444,101.689306
759,Sekolah Menengah Kebangsaan Bandar Baru Seri Petaling,education,3.06615,101.688
760,Asia Pacific University of Technology & Innovation (APU),education,3.055076,101.700751
761,Sekolah Kebangsaan Salak South,education,3.080908339,101.6972446
762,Sekolah Kebangsaan Desa Tasik,education,3.07115,101.713
763,Sekolah Jenis Kebangsaan (Cina) La Salle,education,3.075479,101.68823
764,FTMS College,education,3.054142,101.693735
765,IMU - International Medical University,education,3.060029,101.687116
766,Sekolah Jenis Kebangsaan (Tamil) Sg Besi,education,3.06662708,101.7147567
767,Sekolah Menengah Kebangsaan Sungai Besi,education,3.06653,101.715
768,Sekolah Menengah Kebangsaan Seri Saujana,education,3.0679936110000003,101.6840713
769,Sekolah Kebangsaan Seri Saujana,education,3.068956412,101.6835191
770,Al-Madinah International University,education,3.083603,101.700451
771,Sekolah Kebangsaan Sg Besi,education,3.06717,101.716
772,Universiti Pertahanan Nasional Malaysia (Upnm),education,3.0628490000000004,101.715436
773,Sekolah Jenis Kebangsaan (Cina) Kwong Hon,education,3.0676240000000004,101.716571
774,Sekolah Sukan Bukit Jalil,education,3.05059,101.695
775,Sekolah Kebangsaan Pengkalan Tentera Darat,education,3.06232,101.717
776,Sekolah Kebangsaan Desa Petaling,education,3.08338,101.709
777,Sekolah Menengah Kebangsaan Desa Petaling,education,3.081886175,101.7121859
778,Sekolah Jenis Kebangsaan (Cina) Salak South,education,3.086843,101.699238
779,Sekolah Menengah Kebangsaan Bandar Tasik Selatan,education,3.072738357,101.7191987
780,Asia Pacific Institute of Information Technology (APIIT),education,3.0482240000000003,101.692896
781,Sekolah Kebangsaan Bukit Jalil,education,3.0502,101.687
782,Sekolah Kebangsaan Bandar Tasik Selatan,education,3.07398,101.72
783,Sekolah Menengah Kebangsaan Bukit Jalil,education,3.05074,101.686
784,Sekolah Kebangsaan Seri Indah,education,3.06725,101.675
785,Kingsgate International School,education,3.043702,101.692533
786,Sekolah Jenis Kebangsaan (Cina) Yoke Nam,education,3.074306,101.675677
787,The Montessori Place - Calvary Convention Centre,education,3.0501237,101.6807575
788,The Montessori Place - Esplanad Residence,education,3.0592573,101.6739878
789,Klinik Kesihatan Sungai Besi,healthcare,3.063225,101.710439
790,Sungai Besi,transportation,3.064711,101.708523
791,Sungai Besi,transportation,3.064069,101.708371
792,Taman Naga Emas,transportation,3.07792,101.699439
793,Bukit Jalil,transportation,3.058022,101.6921525
794,Sri Petaling,transportation,3.0614528,101.6870946
795,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
796,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
797,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
798,Kuchai Lama,transportation,3.089718,101.694045
799,Bandar Tun Razak,transportation,3.089669,101.7125175
800,Safari Kid,education,3.1348015,101.6591019
801,Sekolah Kebangsaan Bukit Bandaraya,education,3.1376,101.671
802,Brainy Bunch - Bangsar,education,3.1310801,101.665882
803,The children's house - Bangsar,education,3.131,101.6678
804,Sekolah Stella Maris - Medan Damansara,education,3.1437672,101.6562058
805,Sekolah Menengah Kebangsaan Bukit Bandaraya,education,3.14282,101.672
806,Sekolah Kebangsaan Bukit Pantai,education,3.12848,101.666
807,Eaton School House,education,3.1501639,101.6620336
808,Hi-5 House of Learning,education,3.1502991,101.6647551
809,The children's house - Batai,education,3.1507322,101.6592786
810,The children's house - Bruas,education,3.1508163,101.6593989
811,Sekolah Menengah Kebangsaan Bangsar,education,3.132561,101.676511
812,Cempaka International School - Damansara Heights Campus,education,3.1517157000000005,101.6569809
813,HELP University,education,3.152199,101.671292
814,Sekolah Jenis Kebangsaan (Tamil) Jalan Bangsar,education,3.128774,101.678734
815,Sekolah Kebangsaan Bkt Damansara,education,3.15677,101.656
816,MFA - Malaysian Flying Academy,education,3.159607,101.664939
817,Brainy Bunch - KL Sentral (new),education,3.1338794,101.6847996
818,PIDC - Penang International Dental College,education,3.127789,101.643403
819,Sekolah Kebangsaan Bangsar,education,3.11627,101.67
820,Sekolah Kebangsaan La Salle (1) Brickfields,education,3.127378,101.684016
821,Universiti Teknologi Malaysia (Utm) Kl Campus,education,3.139003,101.686854
822,Sri Dasmesh International School,education,3.115598,101.669411
823,Global Indian International School (GIIS),education,3.1279,101.68482
824,Sekolah Jenis Kebangsaan (Cina) St. Teresa Brickfields,education,3.127669,101.684754
825,Meritus University,education,3.118572,101.676691
826,Sekolah Menengah Kebangsaan La Salle Brickfields,education,3.12767,101.685
827,Sekolah Menengah Kebangsaan Vivekananda,education,3.12968,101.686
828,Sekolah Kebangsaan Seri Hartamas,education,3.16077,101.654
829,INCEIF - International Centre for Education in Islamic Finance,education,3.119576,101.648201
830,Sekolah Kebangsaan St. Teresa Brickfields 1,education,3.126742,101.685199
831,Sekolah Jenis Kebangsaan (Tamil) Vivekananda,education,3.13063,101.687
832,Havil International School,education,3.1284,101.6863
833,MAHSA Prima International College,education,3.118509,101.648537
834,Sekolah Menengah Kebangsaan Seri Hartamas,education,3.15748,101.647
835,Brickfields Asia College (BAC) Kuala Lumpur,education,3.133554,101.688714
836,Brainy Bunch  - Sri Hartamas,education,3.1605,101.6504
837,Sekolah Menengah Kebangsaan Seri Pantai,education,3.11247,101.664
838,Sekolah Kebangsaan Brickfields 1,education,3.130492,101.68828
839,Garden International School Early Years Centre,education,3.158849,101.647333
840,Sekolah Kebangsaan Brickfields 2,education,3.130909,101.688732
841,Sekolah Kebangsaan (P) Methodist (1) Brickfields,education,3.131566,101.689259
842,KLSMC Hospital,healthcare,3.152311,101.665472
843,Pantai Hospital Kuala Lumpur,healthcare,3.1196951,101.6665697
844,Klinik Kesihatan Pantai ,healthcare,3.115289,101.668414
845,Iheal Medical Centre Kuala Lumpur,healthcare,3.117012,101.676492
846,Pavillion Damansara Heights Pusat Bandar Damansara,transportation,3.143259,101.6623
847,Manulife Semantan,transportation,3.150942,101.665245
848,Bangsar,transportation,3.12748,101.679034
849,Eco City,transportation,3.119946,101.674018
850,Abdullah Hukum,transportation,3.118749,101.6729423
851,Phileo Damansara,transportation,3.12915,101.642858
852,KL Sentral,transportation,3.1341667,101.6861111
853,KL Sentral,transportation,3.1341667,101.6861111
854,KL Sentral,transportation,3.13442,101.68625
855,Kerinchi,transportation,3.1154557,101.6685404
856,Muzium Negara (Kl Sentral),transportation,3.137243,101.687103
857,Universiti,transportation,3.1145661,101.659581
858,Mid Valley,transportation,3.1186111,101.6786111
859,KL Sentral,transportation,3.1326073,101.6878388
860,Sekolah Menengah Kebangsaan (P) Bandaraya,education,3.140675,101.713824
861,Sekolah Kebangsaan Dato Abu Bakar,education,3.140455,101.714303
862,Sekolah Jenis Kebangsaan (Cina) Chong Fah Phit Chee,education,3.1387,101.713382
863,BERJAYA University College of Hospitality,education,3.142547,101.7098878
864,Sekolah Jenis Kebangsaan (Cina) Chin Woo,education,3.136857,101.715086
865,Sekolah Jenis Kebangsaan (Cina) Kung Min,education,3.136435,101.714125
866,YTL International College of Hotel Management,education,3.147193,101.713901
867,Sekolah Menengah Kebangsaan Puterijaya,education,3.13597,101.717
868,Sekolah Kebangsaan Jalan Pasar 1,education,3.1368,101.718
869,Sekolah Menengah Kebangsaan Dato' Onn,education,3.13377,101.71
870,Sekolah Jenis Kebangsaan (Tamil) Jln San Peng,education,3.13388,101.709
871,Sekolah Jenis Kebangsaan (Cina) Chung Kwo,education,3.132858,101.709187
872,Sekolah Jenis Kebangsaan (Cina) Nan Kai,education,3.14684,101.705
873,Sekolah Kebangsaan Jalan Hang Tuah 1,education,3.137189605,101.7043895
874,Sekolah Kebangsaan Jalan Hang Tuah 2,education,3.137082027,101.7042903
875,Sekolah Jenis Kebangsaan (Cina) Jalan Davidson,education,3.142209,101.703191
876,Sekolah Menengah Kebangsaan (P) Pudu,education,3.131774,101.714903
877,Sekolah Stella Maris - Pudu,education,3.1437,101.7033
878,Tung Shin Academy of Nursing,education,3.146219,101.703943
879,Victoria Institution,education,3.13955,101.703
880,Sekolah Kebangsaan (P) Pudu 1,education,3.1311,101.713
881,Sekolah Kebangsaan Convent Jln Peel,education,3.13153,101.72
882,Sekolah Menengah Kebangsaan (L) Methodist,education,3.14347,101.701
883,Sekolah Kebangsaan Methodist (L) Jln Hang Jebat,education,3.1438,101.701
884,Sekolah Kebangsaan Pendidikan Khas Jln Peel,education,3.13093,101.72
885,Sekolah Menengah Kebangsaan Convent Jalan Peel,education,3.13133,101.721
886,Sekolah Kebangsaan Jalan Peel,education,3.13058,101.72
887,HELP CAT - HELP College of Arts and Technology,education,3.128314,101.714417
888,Sekolah Menengah Kebangsaan Cochrane Perkasa,education,3.134798,101.724891
889,Sekolah Menengah Kebangsaan Confucian,education,3.14424,101.699677
890,EtonHouse International School Kuala Lumpur,education,3.1527,101.7216
891,Advance Tertiary College (ATC) Kuala Lumpur,education,3.14145,101.698275
892,Advance Tertiary College (ATC) Penang,education,3.141418,101.698232
893,Sekolah Menengah Kebangsaan Aminuddin Baki,education,3.14012,101.728
894,The children's house - U-Thant,education,3.1534791,101.722923
895,Sekolah Jenis Kebangsaan (Cina) Sam Yoke,education,3.126607,101.70802
896,Sekolah Jenis Kebangsaan (Cina) Kuen Cheng 1,education,3.133686,101.699389
897,Sekolah Kebangsaan Cochrane Perkasa,education,3.13397,101.727
898,Sekolah Kebangsaan Taman Maluri,education,3.1422,101.729
899,Sekolah Menengah Kebangsaan Datok Lokman,education,3.13942,101.729
900,St. John's International School,education,3.151079,101.700176
901,St. John'S Institution,education,3.1511,101.7
902,Sekolah Kebangsaan Convent (1) Bukit Nanas,education,3.15237,101.701
903,Sekolah Menengah Kebangsaan Convent Bukit Nanas,education,3.153028,101.701509
904,Sekolah Kebangsaan Puteri Pandan 2,education,3.1363540000000003,101.728613
905,Sekolah Kebangsaan Convent (2) Bukit Nanas,education,3.15257,101.701
906,Sekolah Menengah Kebangsaan Cochrane,education,3.13108,101.726
907,Sekolah Kebangsaan Puteri Pandan 1,education,3.1367,101.729
908,Sekolah Menengah Kebangsaan Taman Maluri,education,3.14085,101.73
909,Sekolah Jenis Kebangsaan (Tamil) Cheras,education,3.12698,101.722
910,AeU - Asia e University,education,3.139722,101.696
911,Sekolah Kebangsaan St. John 1,education,3.15137,101.699
912,Sekolah Kebangsaan St. John 2,education,3.151068,101.698758
913,Sekolah Menengah Kebangsaan St. Gabriel,education,3.135732421,101.7294637
914,TreeTop House,education,3.154485,101.725026
915,Sekolah Jenis Kebangsaan (Cina) Tsun Jin,education,3.137284,101.730255
916,Sekolah Kebangsaan St. Gabriel,education,3.1361,101.73
917,TMC College,education,3.124114,101.718625
918,Alice Smith School - Primary Campus,education,3.1282,101.7005
919,Sekolah Kebangsaan Cochrane,education,3.13055,101.728
920,British Council Malaysia,education,3.159616,101.709085
921,Sekolah Kebangsaan Jalan Bellamy,education,3.12867469,101.6995995
922,Sekolah Menengah Kebangsaan Yaacob Latif,education,3.128,101.726
923,Taylor's International School,education,3.1373,101.7314
924,Taylor's International School,education,3.1373,101.7314
925,Sekolah Kebangsaan Yaacob Latif 2,education,3.1276,101.726833
926,Sekolah Kebangsaan Yaacob Latif 1,education,3.1276,101.726833
927,Al Noor International School (AIS-KL),education,3.129341,101.697593
928,UniRazak - Universiti Tun Abdul Razak,education,3.161441,101.719061
929,Erican College,education,3.162383,101.711999
930,Optopreneur College,education,3.162466,101.713291
931,Sekolah Menengah Kebangsaan Miharja,education,3.121472,101.721669
932,Sekolah Kebangsaan Pendidikan Khas Kg Baharu,education,3.162038,101.702413
933,Sekolah Kebangsaan Sultan Hisamuddin Alam Shah,education,3.15133,101.692
934,KTAC - Cybernetics International College of Technology,education,3.130701,101.734231
935,Sekolah Menengah Kebangsaan Puteri Wilayah,education,3.161924,101.700685
936,Sekolah Jenis Kebangsaan (Tamil) Kg Pandan,education,3.14227,101.737
937,Sekolah Kebangsaan Kampung Bharu,education,3.16288,101.702
938,The children's house - Ampang,education,3.1583914,101.7308659
939,YPC International College,education,3.129464,101.734576
940,Raffles College of Higher Education,education,3.165142,101.72088
941,Kuala Lumpur Metropolitan University College (KLMUC),education,3.1589560000000003,101.695194
942,KLMUC - Kuala Lumpur Metropolitan University College,education,3.159008,101.695143
943,Methodist College Kuala Lumpur (MCKL),education,3.131332,101.690092
944,Sekolah Menengah Kebangsaan (P) Methodist,education,3.13148,101.69
945,Sekolah Menengah Kebangsaan Pandan Jaya,education,3.13656,101.737886
946,Sayfol International School Kuala Lumpur,education,3.1601206000000004,101.73034090000002
947,Brainy Bunch -  Desa Pandan,education,3.1469,101.738
948,Sekolah Jenis Kebangsaan (Cina) Chung Hwa 'P',education,3.1628830000000003,101.727011
949,Sekolah Kebangsaan Pandan Jaya,education,3.137911,101.738342
950,WOU - Wawasan Open University,education,3.122304,101.7298773
951,Sekolah Kebangsaan (P) Jalan Batu,education,3.160247,101.695624
952,Brickfields Asia College (BAC) Kuala Lumpur,education,3.133554,101.688714
953,Sekolah Jenis Kebangsaan (Cina) Naam Kheung,education,3.118618,101.724609
954,Sekolah Kebangsaan (P) Methodist (1) Brickfields,education,3.131566,101.689259
955,Sekolah Kebangsaan Tun Hussein Onn,education,3.14327,101.739
956,Sekolah Kebangsaan Pendidikan Khas Jln Batu,education,3.16038,101.695
957,UniKL - Universiti Kuala Lumpur,education,3.164882,101.701371
958,Sekolah Jenis Kebangsaan (Tamil) Appar,education,3.15941,101.694
959,Sekolah Kebangsaan Desa Pandan,education,3.14973,101.738
960,Pudu Specialists Centre Sdn. Bhd.,healthcare,3.1395436,101.7106694
961,Beverly Wilshire Medical Centre,healthcare,3.145724,101.721688
962,Tung Shin Hospital,healthcare,3.146535,101.7039833
963,Pusat Perubatan Prince Court,healthcare,3.148735,101.7219894
964,Klinik Kesihatan Kampung Pandan,healthcare,3.144239,101.732539
965,Klinik Kesihatan Tanglin,healthcare,3.144953,101.691319
966,Al-Islam Specialist Hospital,healthcare,3.1635649,101.7032048
967,Tags Specialist Center,healthcare,3.1223202000000003,101.7292372
968,Klinik Kesihatan Cheras ,healthcare,3.122382,101.730201
969,Imbi,transportation,3.142779,101.7094092
970,Bukit Bintang,transportation,3.1460225,101.7114998
971,Pavillion Bukit Bintang,transportation,3.146167,101.710564
972,Pudu,transportation,3.1348902,101.7119668
973,Tun Razak Exchange (Trx),transportation,3.142988,101.719738
974,Tun Razak Exchange,transportation,3.143569,101.719711
975,Hang Tuah,transportation,3.1405111,101.7060288
976,Hang Tuah,transportation,3.1400119,101.7059843
977,Raja Chulan,transportation,3.1508783,101.7104323
978,Conlay,transportation,3.149649,101.718889
979,Merdeka,transportation,3.142112,101.701843
980,Plaza Rakyat,transportation,3.1439744,101.7015886
981,Chan Sow Lin,transportation,3.128912,101.716437
982,Cochrane,transportation,3.132294,101.722939
983,Chan Sow Lin,transportation,3.1281047,101.7156366
984,Maharajalela,transportation,3.1387428,101.6992684
985,KLCC East,transportation,3.1572240000000003,101.718263
986,Bukit Nanas,transportation,3.1562143,101.7048093
987,Pasar Seni,transportation,3.142209,101.696022
988,KLCC,transportation,3.159091,101.713831
989,Pasar Seni,transportation,3.1424391,101.6953101
990,Masjid Jamek,transportation,3.1492696,101.6963775
991,Masjid Jamek,transportation,3.1492696,101.6963775
992,Dang Wangi,transportation,3.1568574000000003,101.7019369
993,Kuala Lumpur,transportation,3.139882,101.693768
994,Ampang Park,transportation,3.1604158,101.7186392
995,Ampang Park,transportation,3.161365,101.718181
996,Kampung Baru,transportation,3.1613788,101.706696
997,Miharja,transportation,3.1209905,101.7178829
998,Aeon Maluri,transportation,3.124404,101.727188
999,Medan Tuanku,transportation,3.1591989,101.6989126
1000,Bandaraya,transportation,3.1555582,101.6944651
1001,Cheras,transportation,3.123772,101.7283342
1002,Maluri,transportation,3.123772,101.7283342
1003,Bank Negara,transportation,3.1547222,101.6930556
1004,Tun Sambanthan,transportation,3.1314212,101.6907739
1005,Damai,transportation,3.1644056000000003,101.7244889
1006,Muzium Negara (Kl Sentral),transportation,3.137243,101.687103
1007,KL Sentral,transportation,3.1326073,101.6878388
1008,Kampung Baru North,transportation,3.168178,101.710704
1009,Bandar Malaysia North,transportation,3.116391,101.70332
1010,Sekolah Menengah Kebangsaan Seri Pantai,education,3.11247,101.664
1011,Sri Dasmesh International School,education,3.115598,101.669411
1012,Sekolah Kebangsaan Methodist PJ,education,3.110226,101.656153
1013,Sekolah Kebangsaan Bangsar,education,3.11627,101.67
1014,BCM - Bible College of Malaysia,education,3.105425,101.653659
1015,University Of Malaya (Um),education,3.111953,101.652263
1016,Sekolah Menengah Kebangsaan Katholik,education,3.107431,101.651843
1017,Sekolah Menengah Kebangsaan La Salle PJ,education,3.10047,101.653624
1018,Vikas International School,education,3.105029,101.678382
1019,Sekolah Kebangsaan La Salle PJ,education,3.1005,101.652714
1020,Meritus University,education,3.118572,101.676691
1021,Sekolah Menengah Kebangsaan Assunta,education,3.100148,101.650123
1022,Sekolah Kebangsaan (2) Sultan Alam Shah,education,3.111685,101.64742
1023,Sekolah Kebangsaan Satu Sultan Alam Shah,education,3.111825,101.646986
1024,Highlands International Boarding School (HIBS),education,3.0991,101.6496
1025,MAHSA Prima International College,education,3.118509,101.648537
1026,Sekolah Kebangsaan Bukit Pantai,education,3.12848,101.666
1027,INCEIF - International Centre for Education in Islamic Finance,education,3.119576,101.648201
1028,Sekolah Jenis Kebangsaan (Cina) Choong Wen,education,3.09321,101.676
1029,Vital Years,education,3.110787,101.685212
1030,Brainy Bunch - Bangsar,education,3.1310801,101.665882
1031,Sekolah Menengah Kebangsaan (P) Tmn Petaling,education,3.088812,101.658382
1032,The children's house - Bangsar,education,3.131,101.6678
1033,Sekolah Menengah Kebangsaan Sultan Abdul Samad,education,3.116947222,101.6439806
1034,Saito College,education,3.099095,101.644345
1035,Sekolah Menengah Kebangsaan Taman Desa,education,3.10282,101.687
1036,Sekolah Menengah Kebangsaan (L) Bukit Bintang,education,3.108451,101.640969
1037,Sekolah Jenis Kebangsaan (Tamil) Jalan Bangsar,education,3.128774,101.678734
1038,Sekolah Menengah Kebangsaan Seri Sentosa,education,3.09303,101.682
1039,Deutsche Schule Kuala Lumpur,education,3.105827,101.640615
1040,Sekolah Kebangsaan Petaling Jaya,education,3.088755,101.651947
1041,Brickfields Asia College (BAC) Petaling Jaya,education,3.107452,101.639939
1042,Sekolah Kebangsaan Sri Petaling,education,3.109209,101.639823
1043,IACT College,education,3.107222,101.639926
1044,QIUP - Quest International University Perak,education,3.101223,101.640847
1045,Sekolah Kebangsaan Taman Desa,education,3.1071,101.69
1046,Sekolah Kebangsaan Seri Setia,education,3.0928829,101.683978
1047,Safari Kid,education,3.1348015,101.6591019
1048,Sekolah Kebangsaan Assunta (2),education,3.092605,101.645022
1049,Sekolah Menengah Kebangsaan Bangsar,education,3.132561,101.676511
1050,Sekolah Jenis Kebangsaan (Tamil) Saraswathy,education,3.083594,101.663381
1051,Sekolah Kebangsaan Assunta Satu,education,3.092784,101.644583
1052,Sekolah Menengah Kebangsaan Desa Perdana,education,3.10619151,101.6906684
1053,Sekolah Kebangsaan La Salle (1) Brickfields,education,3.127378,101.684016
1054,Sekolah Kebangsaan Jalan Selangor (Satu),education,3.09153,101.645067
1055,Sekolah Kebangsaan St. Teresa Brickfields 1,education,3.126742,101.685199
1056,Sekolah Kebangsaan Danau Perdana,education,3.10626,101.691254
1057,Klinik Kesihatan Pantai ,healthcare,3.115289,101.668414
1058,Pantai Hospital Kuala Lumpur,healthcare,3.1196951,101.6665697
1059,Iheal Medical Centre Kuala Lumpur,healthcare,3.117012,101.676492
1060,Taman Desa Medical Centre,healthcare,3.096067,101.677812
1061,Hospital Mata Nasional Tun Hussien Onn (The Tun Hussien Onn National Eye Hospital),healthcare,3.1060407000000003,101.6397545
1062,Assunta Hospital,healthcare,3.0933112,101.645285
1063,Universiti,transportation,3.1145661,101.659581
1064,Kerinchi,transportation,3.1154557,101.6685404
1065,Angkasapuri,transportation,3.1130556,101.6733333
1066,Abdullah Hukum,transportation,3.118749,101.6729423
1067,Eco City,transportation,3.119946,101.674018
1068,Pantai Dalam,transportation,3.095556,101.670001
1069,Mid Valley,transportation,3.1186111,101.6786111
1070,Seputeh,transportation,3.1133333,101.6811111
1071,Taman Jaya,transportation,3.103816,101.645245
1072,Bangsar,transportation,3.12748,101.679034
1073,Petaling,transportation,3.0858333,101.6638889
1074,Asia Jaya,transportation,3.104113,101.638277
1075,Sekolah Stella Maris - Pudu,education,3.1437,101.7033
1076,Sekolah Jenis Kebangsaan (Cina) Jalan Davidson,education,3.142209,101.703191
1077,Sekolah Menengah Kebangsaan (L) Methodist,education,3.14347,101.701
1078,Sekolah Kebangsaan Methodist (L) Jln Hang Jebat,education,3.1438,101.701
1079,Tung Shin Academy of Nursing,education,3.146219,101.703943
1080,Victoria Institution,education,3.13955,101.703
1081,Sekolah Jenis Kebangsaan (Cina) Nan Kai,education,3.14684,101.705
1082,Sekolah Menengah Kebangsaan Confucian,education,3.14424,101.699677
1083,Sekolah Kebangsaan Jalan Hang Tuah 1,education,3.137189605,101.7043895
1084,Sekolah Kebangsaan Jalan Hang Tuah 2,education,3.137082027,101.7042903
1085,BERJAYA University College of Hospitality,education,3.142547,101.7098878
1086,Advance Tertiary College (ATC) Kuala Lumpur,education,3.14145,101.698275
1087,Advance Tertiary College (ATC) Penang,education,3.141418,101.698232
1088,AeU - Asia e University,education,3.139722,101.696
1089,St. John's International School,education,3.151079,101.700176
1090,St. John'S Institution,education,3.1511,101.7
1091,Sekolah Kebangsaan St. John 2,education,3.151068,101.698758
1092,Sekolah Kebangsaan St. John 1,education,3.15137,101.699
1093,Sekolah Kebangsaan Convent (1) Bukit Nanas,education,3.15237,101.701
1094,Sekolah Menengah Kebangsaan (P) Bandaraya,education,3.140675,101.713824
1095,Sekolah Kebangsaan Convent (2) Bukit Nanas,education,3.15257,101.701
1096,Sekolah Jenis Kebangsaan (Cina) Chong Fah Phit Chee,education,3.1387,101.713382
1097,Sekolah Jenis Kebangsaan (Cina) Kuen Cheng 1,education,3.133686,101.699389
1098,Sekolah Jenis Kebangsaan (Tamil) Jln San Peng,education,3.13388,101.709
1099,Sekolah Menengah Kebangsaan Convent Bukit Nanas,education,3.153028,101.701509
1100,Sekolah Kebangsaan Dato Abu Bakar,education,3.140455,101.714303
1101,YTL International College of Hotel Management,education,3.147193,101.713901
1102,Sekolah Menengah Kebangsaan Dato' Onn,education,3.13377,101.71
1103,Sekolah Jenis Kebangsaan (Cina) Chung Kwo,education,3.132858,101.709187
1104,Sekolah Jenis Kebangsaan (Cina) Kung Min,education,3.136435,101.714125
1105,Sekolah Jenis Kebangsaan (Cina) Chin Woo,education,3.136857,101.715086
1106,Sekolah Kebangsaan Sultan Hisamuddin Alam Shah,education,3.15133,101.692
1107,Sekolah Menengah Kebangsaan Puterijaya,education,3.13597,101.717
1108,Sekolah Kebangsaan (P) Pudu 1,education,3.1311,101.713
1109,Sekolah Kebangsaan Jalan Bellamy,education,3.12867469,101.6995995
1110,Al Noor International School (AIS-KL),education,3.129341,101.697593
1111,Alice Smith School - Primary Campus,education,3.1282,101.7005
1112,Sekolah Kebangsaan Jalan Pasar 1,education,3.1368,101.718
1113,Sekolah Menengah Kebangsaan (P) Pudu,education,3.131774,101.714903
1114,Sekolah Jenis Kebangsaan (Cina) Sam Yoke,education,3.126607,101.70802
1115,British Council Malaysia,education,3.159616,101.709085
1116,Universiti Teknologi Malaysia (Utm) Kl Campus,education,3.139003,101.686854
1117,Brickfields Asia College (BAC) Kuala Lumpur,education,3.133554,101.688714
1118,HELP CAT - HELP College of Arts and Technology,education,3.128314,101.714417
1119,Sekolah Menengah Kebangsaan (P) Methodist,education,3.13148,101.69
1120,Methodist College Kuala Lumpur (MCKL),education,3.131332,101.690092
1121,Kuala Lumpur Metropolitan University College (KLMUC),education,3.1589560000000003,101.695194
1122,KLMUC - Kuala Lumpur Metropolitan University College,education,3.159008,101.695143
1123,Sekolah Kebangsaan (P) Methodist (1) Brickfields,education,3.131566,101.689259
1124,Sekolah Kebangsaan Pendidikan Khas Kg Baharu,education,3.162038,101.702413
1125,Sekolah Kebangsaan (P) Jalan Batu,education,3.160247,101.695624
1126,Sekolah Jenis Kebangsaan (Tamil) Appar,education,3.15941,101.694
1127,Sekolah Menengah Kebangsaan Puteri Wilayah,education,3.161924,101.700685
1128,Sekolah Kebangsaan Brickfields 2,education,3.130909,101.688732
1129,Sekolah Kebangsaan Pendidikan Khas Jln Batu,education,3.16038,101.695
1130,Sekolah Kebangsaan Convent Jln Peel,education,3.13153,101.72
1131,Sekolah Kebangsaan (L) Jalan Batu,education,3.16063,101.695
1132,Sekolah Kebangsaan Pendidikan Khas Jln Peel,education,3.13093,101.72
1133,Sekolah Kebangsaan Kampung Bharu,education,3.16288,101.702
1134,Sekolah Kebangsaan Brickfields 1,education,3.130492,101.68828
1135,EtonHouse International School Kuala Lumpur,education,3.1527,101.7216
1136,Sekolah Kebangsaan Jalan Peel,education,3.13058,101.72
1137,Sekolah Jenis Kebangsaan (Cina) Chung Kwok,education,3.160577,101.693495
1138,Sekolah Menengah Kebangsaan Convent Jalan Peel,education,3.13133,101.721
1139,President's College,education,3.162137,101.695554
1140,Sekolah Jenis Kebangsaan (Tamil) Vivekananda,education,3.13063,101.687
1141,Erican College,education,3.162383,101.711999
1142,Brainy Bunch - KL Sentral (new),education,3.1338794,101.6847996
1143,OUM - Open University Malaysia,education,3.160131,101.690987
1144,International University of Malaya-Wales (IUMW),education,3.160394,101.691313
1145,Optopreneur College,education,3.162466,101.713291
1146,The children's house - U-Thant,education,3.1534791,101.722923
1147,UniKL - Universiti Kuala Lumpur,education,3.164882,101.701371
1148,Sekolah Menengah Kebangsaan Vivekananda,education,3.12968,101.686
