project_id,asset_id,latitude,longitude,project_name,state,area,street_name,transaction_count,median_psf,median_price
10136,4478.0,3.16628,101.642784,Kiaramas Danai,Kuala Lumpur,Mont Kiara,JALAN DESA KIARA,28,803.0,1741656
10576,4917.0,3.097782,101.70154,Midfields Condominium,Kuala Lumpur,Salak Selatan,JALAN BESI KAWI,28,413.0,518465
14802,9135.0,3.138191,101.686903,Platinum Hill PV 5,Kuala Lumpur,Setapak,JALAN MELATI UTAMA,28,345.0,450286
15005,9338.0,3.146803,101.717155,Sri Jati,Kuala Lumpur,Bukit Bintang,JALAN SRI JATI 3,28,335.0,369322
15031,9364.0,3.078257,101.657,Sri Sentosa AC4,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),JALAN KLANG LAMA,28,222.0,145286
12877,197977.0,3.19494009,101.6660004,Taman Sejahtera,Kuala Lumpur,Jinjang,JALAN 1/42A,28,346.0,357786
15267,9600.0,3.213861,101.640507,Vista Magna,Kuala Lumpur,Kepong,JALAN KEPONG,28,353.0,324965
16217,10550.0,3.1884531,101.7376999,Bandar Baru Wangsa Maju (Seksyen 10),Kuala Lumpur,Wangsa Maju,JALAN 26/26,27,353.0,248454
9153,3550.0,3.131900072,101.7350006,Casa Ria,Kuala Lumpur,Cheras,JALAN JEJAKA,27,397.0,402889
9194,3591.0,3.097529888,101.7129974,Cendana Apartment,Kuala Lumpur,Cheras,JALAN TASIK PERMAISURI,27,354.0,220815
9399,3743.0,3.099339962,101.685997,Danau Idaman & Danau Impian,Kuala Lumpur,Taman Desa,JALAN 2/109F,27,424.0,395741
9351,3695.0,3.1126997,101.663282,Kerinchi Residensi,Kuala Lumpur,Pantai Dalam/Kerinchi,KH KERINCHI,27,546.0,493445
21714,290991.0,3.0584682,101.7129196,Lake Fields - Reed,Kuala Lumpur,Sungai Besi,JALAN TASIK 10,27,644.0,1535000
10258,197844.0,3.218719959,101.6500015,Laman Rimbunan Matahari,Kuala Lumpur,Kepong,JALAN RIMBUNAN MATAHARI 1,27,685.0,1614556
15798,10131.0,3.097921451,101.7175412,Lumayan Apartment,Kuala Lumpur,Cheras,JALAN TASIK PERMAISURI,27,409.0,346926
14447,8780.0,3.155214,101.709661,Marc Residence,Kuala Lumpur,KLCC,JALAN PINANG,27,1312.0,1733186
10601,4942.0,3.168148,101.653896,Mont Kiara Palma,Kuala Lumpur,Mont Kiara,JALAN 1/70C,27,695.0,895843
10897,5237.0,3.197580099,101.677002,Pelangi Indah,Kuala Lumpur,Jalan Ipoh,BT 2 1/2,27,300.0,317297
10991,5330.0,3.204438,101.715166,PV 10 Platinum Lake,Kuala Lumpur,Setapak,JALAN DANAU SAUJANA 2,27,369.0,441778
11601,5938.0,3.1138839,101.6650558,South View Serviced Apartments,Kuala Lumpur,Pantai,JALAN KERINCHI KIRI 2,27,782.0,662075
15000,9333.0,3.196688,101.675225,Sri Intan,Kuala Lumpur,Jalan Ipoh,LENGKOK SELINSING,27,321.0,364704
13428,7765.0,3.186909914,101.7040024,The Reach @ Tinggian Titiwangsa,Kuala Lumpur,Setapak,JALAN TIARA TITIWANGSA,27,644.0,1208498
13663,7998.0,3.183830023,101.6500015,Villa Crystal,Kuala Lumpur,Segambut,JALAN 6/38A,27,559.0,819685
24955,414057.0,3.0645838,101.6642214,Casa Green,Kuala Lumpur,Bukit Jalil,JALAN 4/155,26,505.0,504924
10134,4476.0,3.167649984,101.6419983,Kiaramas Ayuria,Kuala Lumpur,Mont Kiara,JALAN KIARA 7,26,657.0,1327235
10202,198301.0,3.086460114,101.6920013,Kuchai Avenue Serviced Residence,Kuala Lumpur,Kuchai Lama,JALAN KUCHAI LAMA,26,467.0,422731
10602,4943.0,3.169257944,101.6542411,Mont Kiara Pelangi,Kuala Lumpur,Mont Kiara,JALAN KIARA 1,26,630.0,849693
13481,7818.0,3.091429949,101.697998,The Vyne,Kuala Lumpur,Salak Selatan,JALAN 1/108,26,519.0,548830
8545,2947.0,3.16892004,101.6549988,11 Mont Kiara (MK11),Kuala Lumpur,Mont Kiara,JALAN KIARA 1,25,825.0,2933716
29179,,0.0,0.0,Residensi PR1MA Alam Damai,Kuala Lumpur,Cheras,PERSIARAN BISTARI,215,342.0,331267
10762,5103.0,3.066940069,101.6589966,OUG Parklane,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),JALAN 1/152,150,404.0,381534
16912,268320.0,3.1837839,101.7514685,PKNS Ulu Kelang,Kuala Lumpur,Taman Setiawangsa,JALAN 6/56,147,273.0,192579
17003,198261.0,3.1491419,101.624763,Taman Tun Dr Ismail (TTDI),Kuala Lumpur,Taman Tun Dr Ismail,LORONG AMINUDDIN BAKI 4,143,722.0,1724840
16177,10510.0,3.0673605,101.6996653,Bandar Baru Sri Petaling,Kuala Lumpur,Bandar Baru Sri Petaling,JALAN BADANG,117,431.0,725684
11244,5582.0,3.1667,101.650655,Residensi 22,Kuala Lumpur,Mont Kiara,JALAN KIARA 4,114,824.0,1749413
24924,414023.0,3.1421766,101.735616,Residensi Pandanmas,Kuala Lumpur,Kampung Pandan,JALAN KAMPUNG PANDAN,98,56.0,44633
10113,197831.0,3.200030088,101.6429977,Kepong Baru,Kuala Lumpur,Kepong,JALAN HELANG LAUT,97,399.0,682696
12699,197960.0,3.073410034,101.677002,Taman OUG,Kuala Lumpur,Taman OUG,JALAN AWAN KECIL 3,97,462.0,1039483
17243,284838.0,3.084076,101.6858206,Happy Garden (Taman Gembira),Kuala Lumpur,Kuchai Lama,JALAN RUKUN 9,94,407.0,669995
15340,9673.0,3.1831401,101.652505,Anjali North Kiara,Kuala Lumpur,Segambut,JALAN 3/61,25,600.0,1072451
8795,3193.0,3.094086,101.735359,Awana Puri Condominiums,Kuala Lumpur,Cheras,JALAN 15/119,25,344.0,384560
8988,3386.0,3.168560028,101.6940002,Bistari Condominium,Kuala Lumpur,KL City,JALAN 1/64A,25,513.0,677800
14303,8636.0,3.201566,101.656847,Greenview Apartments,Kuala Lumpur,Kepong,JALAN 8/40,25,228.0,186971
9859,4203.0,3.165747,101.653962,i-Zen Kiara I,Kuala Lumpur,Mont Kiara,JALAN KIARA,25,709.0,731760
9935,4279.0,3.18202,101.742901,Intan Apartment,Kuala Lumpur,Taman Setiawangsa,JALAN SETIAWANGSA 21/55A,25,383.0,375200
10120,4462.0,3.1022521,101.7518089,Ketumbar Heights,Kuala Lumpur,Cheras,JALAN 6/95B,25,354.0,297812
11270,5607.0,3.179970026,101.6809998,Rivercity,Kuala Lumpur,Jalan Ipoh,BT 3,25,396.0,528320
14939,9272.0,3.195465,101.740726,Seri Riana Residence,Kuala Lumpur,Wangsa Maju,JALAN WANGSA DELIMA 7,25,611.0,1039520
14954,366966.0,3.120826,101.735768,Shamelin Bistari Condominium,Kuala Lumpur,Cheras,JALAN 2/91A,25,347.0,353872
11747,6084.0,3.200457,101.690576,Sri Suajaya Condominium,Kuala Lumpur,Sentul,JALAN KAMPUNG BANDAR DALAM,25,280.0,296369
17248,287572.0,3.194558,101.6541,Taman Megah Kepong,Kuala Lumpur,Kepong,JALAN 7/39,25,676.0,1043800
12650,197954.0,3.090528,101.716917,Taman Mulia,Kuala Lumpur,Bandar Tun Razak,JALAN CHERAS,25,247.0,210960
13120,7457.0,3.096159935,101.6989975,Taman Sungai Besi,Kuala Lumpur,Salak Selatan,JALAN 1/108C,25,246.0,203680
13443,7780.0,3.18141,101.690457,The Saffron,Kuala Lumpur,Sentul,JALAN IPOH,25,584.0,734556
25089,,3.0909881,101.7308578,TIARA HILL,Kuala Lumpur,Cheras,TIARA HILL,25,952.0,2234977
13735,8068.0,3.166830063,101.6500015,Vista Kiara,Kuala Lumpur,Mont Kiara,,25,464.0,697800
11826,6163.0,3.159009933,101.7050018,Mercu Summer Suites,Kuala Lumpur,KL City,JALAN CENDANA,24,946.0,541075
14790,263905.0,3.071249,101.65009,Pinang Apartment,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),OFF JALAN KLANG LAMA,24,328.0,300959
11320,5657.0,3.2168300151825,101.73899841309,Saville @ Melawati,Kuala Lumpur,Taman Melawati,JALAN KOLAM AIR,24,463.0,547917
16972,198230.0,3.2213391,101.691703,Taman Koperasi Polis Fasa 2,Kuala Lumpur,Gombak,JALAN 28/10,24,441.0,454959
12574,6911.0,3.210230112,101.6760025,Taman Mastiara,Kuala Lumpur,Jalan Ipoh,OFF JALAN IPOH,24,555.0,516084
8660,3059.0,3.084559917,101.7030029,Amadesa,Kuala Lumpur,Desa Petaling,JALAN 5/125,23,362.0,385261
8676,3075.0,3.127564,101.729186,Amaya Maluri,Kuala Lumpur,Cheras,JALAN JEJAKA 2,23,659.0,552740
9404,3748.0,3.097470045,101.6849976,Danau Murni,Kuala Lumpur,Taman Desa,JALAN 109F,23,394.0,283935
9686,4030.0,3.149499893,101.7369995,G Residence,Kuala Lumpur,Desa Pandan,JALAN DESA PANDAN,23,685.0,877522
14391,8724.0,3.063553,101.670417,Kiara Residence 2,Kuala Lumpur,Bukit Jalil,JALAN JALIL PERWIRA 1,23,526.0,583448
10599,198312.0,3.171439886,101.6559982,Mont Kiara Damai Resort Condominium,Kuala Lumpur,Mont Kiara,OFF JALAN BUKIT KIARA,23,662.0,1940566
15300,9633.0,3.1784054,101.6971163,Pangsapuri Fasa 3 Bandar Baru Sentul,Kuala Lumpur,Sentul,JALAN SENTUL,23,246.0,147905
10864,5204.0,3.149145,101.713921,Pavilion Residences,Kuala Lumpur,Bukit Bintang,JALAN BUKIT BINTANG,23,1894.0,3303583
10875,5215.0,3.084588,101.674043,Pearl Point Condominium,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),JALAN SEPADU 3,23,357.0,405914
10951,5291.0,3.06682992,101.7040024,Petaling Indah,Kuala Lumpur,Sungai Besi,JALAN 1C/149,23,326.0,285348
10989,5328.0,3.221158344,101.7298794,Platinum Hill PV 8,Kuala Lumpur,Setapak,JALAN MELATI UTAMA,23,401.0,664653
11027,5366.0,3.212970018,101.6419983,Plaza Metro Prima,Kuala Lumpur,Kepong,JALAN METRO 1,23,276.0,257348
11096,5435.0,3.099080086,101.7289963,Prisma Perdana,Kuala Lumpur,Cheras,JALAM MIDAH 8A,23,356.0,292522
11318,5655.0,3.056629896,101.6880035,Savanna 1,Kuala Lumpur,Bukit Jalil,JALAN 1/155A,23,542.0,704357
11510,5847.0,3.194722,101.706726,Setapak Green,Kuala Lumpur,Setapak,JALAN SEMARAK API,23,452.0,615348
12543,198324.0,3.048176,101.66308,Taman LTAT Bukit Jalil,Kuala Lumpur,Bukit Jalil,JALAN BUKIT JALIL INDAH 1,23,250.0,174174
13335,7672.0,3.182810068,101.6930008,The Fennel,Kuala Lumpur,Sentul,LORONG TIMUR,23,636.0,802112
13520,7857.0,3.138870001,101.6610031,Tivoli Villas,Kuala Lumpur,Bangsar,JALAN MEDANG TANDUK,23,729.0,790392
15266,9599.0,3.058282,101.686299,Vista Komanwel C,Kuala Lumpur,Bukit Jalil,OFF L/RAYA KESAS,23,395.0,536783
13755,8088.0,3.11529994,101.7300034,Vistaria Residensi,Kuala Lumpur,Cheras,JALAN 6/92B,23,437.0,669131
8541,2943.0,3.170172,101.655562,10 Mont Kiara (MK10),Kuala Lumpur,Mont Kiara,JALAN KIARA 1,22,843.0,3109673
8816,3214.0,3.137109995,101.7320023,Bam Villa,Kuala Lumpur,Kampung Pandan,JALAN PRIA,22,361.0,353864
15203,9536.0,3.1846017,101.6243717,Desa ParkCity (The Westside II),Kuala Lumpur,Desa Parkcity,JALAN RESIDEN UTAMA,22,760.0,1148750
13485,7822.0,3.18505,101.624002,Desa ParkCity (The Westside One),Kuala Lumpur,Desa Parkcity,PERSIARAN RESIDEN,22,718.0,1133864
9524,3868.0,3.07924,101.718391,Desa Tun Razak,Kuala Lumpur,Cheras,JALAN 18/118B,22,260.0,170164
14392,8725.0,3.172458,101.65958,Kiaraville,Kuala Lumpur,Mont Kiara,CHANGKAT DUTA KIARA,22,652.0,1696455
15277,9610.0,3.118598,101.673787,KL Eco City Vogue Suites 1,Kuala Lumpur,Bangsar,PANTAI BARU JALAN BANGSAR,22,1203.0,1067410
14439,8772.0,3.217859,101.718589,Medan Mega Melati M3 Residency,Kuala Lumpur,Setapak,JALAN MADRASAH,22,450.0,424773
10422,4763.0,3.185416,101.696468,Melur Apartment,Kuala Lumpur,Sentul,JALAN 2/48A,22,348.0,365273
8558,2960.0,3.0941216,101.6683711,Pantai Indah,Kuala Lumpur,Pantai Dalam/Kerinchi,JALAN 1/112F,22,351.0,256228
11014,5353.0,3.162650108,101.6559982,Plaza Damas 3,Kuala Lumpur,Sri Hartamas,JALAN SRI HARTAMAS 1,22,684.0,386655
14817,9150.0,3.19713,101.710843,Prima Setapak Kondominium,Kuala Lumpur,Setapak,JALAN GENTING KELANG,22,347.0,444773
14824,9157.0,3.118019143,101.7312956,Pudu Impian I,Kuala Lumpur,Cheras,JALAN PUDU ULU,22,255.0,169546
17249,267065.0,3.20597,101.658749,Taman Jinjang Baru,Kuala Lumpur,Jinjang,JALAN 13/32,22,212.0,148546
12920,197978.0,3.119899988,101.6819992,Taman Seputeh,Kuala Lumpur,Seputeh,JALAN BATU LAUT 1,22,548.0,1391432
15265,9598.0,3.05958,101.686632,Vista Komanwel B,Kuala Lumpur,Bukit Jalil,OFF L/RAYA KESAS,22,371.0,499632
13768,8101.0,3.12774992,101.7210007,Warisan Cityview,Kuala Lumpur,Cheras,JALAN 3/93A,22,443.0,416910
8659,3058.0,3.076020002,101.7350006,Altitude 236,Kuala Lumpur,Cheras,JALAN 4/142,21,541.0,894081
8719,3118.0,3.054638,101.675366,Anjung Hijau,Kuala Lumpur,Bukit Jalil,JALAN 1/155B,21,443.0,444334
21698,290978.0,3.193941,101.716077,Ascenda Residence @ SkyArena,Kuala Lumpur,Setapak,JALAN ARENA 1,21,487.0,527810
9196,3593.0,3.099789,101.70976,Cengal Condominium,Kuala Lumpur,Cheras,JALAN SRI PERMAISURI 3,21,401.0,374048
9428,3772.0,3.086011,101.692946,De Tropicana Condominium,Kuala Lumpur,Kuchai Lama,JALAN 2/116B,21,306.0,323000
17030,198448.0,3.189811,101.628961,Desa ParkCity (Nadia Parkfront Condominium),Kuala Lumpur,Desa Parkcity,PERSIARAN RESIDEN,21,724.0,842239
9558,3902.0,3.154560089,101.7210007,Dua Residency,Kuala Lumpur,KLCC,JALAN TUN RAZAK,21,784.0,2054905
10022,197822.0,3.166120052,101.7259979,Kampung Datuk Keramat,Kuala Lumpur,Keramat,LORONG KIRI 1,21,335.0,1848096
10137,4479.0,3.167920113,101.6439972,Kiaramas Sutera,Kuala Lumpur,Mont Kiara,OFF JALAN BUKIT KIARA BAYU,21,537.0,946953
10172,4514.0,3.103430033,101.6640015,Kondo Rakyat (Desa Pantai Flat),Kuala Lumpur,Pantai Dalam/Kerinchi,JALAN PANTAI DALAM,21,285.0,174905
10578,4919.0,3.1238604,101.7240933,Miharja Condominium,Kuala Lumpur,Cheras,JALAN PALONG,21,351.0,335810
14902,9235.0,3.090472,101.743988,Segar Ria,Kuala Lumpur,Cheras,JALAN 1A,21,235.0,154239
11484,5821.0,3.113149881,101.7229996,Seri Mas,Kuala Lumpur,Cheras,JALAN 4/89A,21,304.0,299381
13726,8059.0,3.112910032,101.6610031,Vista Angkasa,Kuala Lumpur,Pantai Dalam/Kerinchi,BUKIT KERINCHI,21,373.0,328381
9261,3658.0,3.07964,101.742137,Connaught Avenue,Kuala Lumpur,Cheras,JALAN 4/142,20,351.0,333413
9405,198281.0,3.100882,101.68836,Danau Permai Condominium,Kuala Lumpur,Taman Desa,JALAN 3/109F,20,492.0,548360
9171,197775.0,3.185830116,101.6380005,Desa ParkCity (Casaman),Kuala Lumpur,Desa Parkcity,NO 2. CANGKAT INTISARI,20,1408.0,3417445
9570,3914.0,3.088439941,101.6869965,Dynasty Garden,Kuala Lumpur,Kuchai Lama,JALAN KUCHAI MAJU 12,20,416.0,486400
8946,3344.0,3.2104172,101.6377257,Laman Damai (Li Garden),Kuala Lumpur,Kepong,JALAN KUANG BERTAM 9,20,289.0,188950
10387,4728.0,3.084472,101.678196,Meadow Park,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),OFF JALAN KLANG LAMA,20,314.0,321765
14466,8799.0,3.223386,101.729386,Melati Utama,Kuala Lumpur,Setapak,JALAN TAMAN MELATI,20,351.0,509255
10603,4944.0,3.1674201,101.6531813,Mont Kiara Pines,Kuala Lumpur,Mont Kiara,JALAN KIARA,20,594.0,797900
14652,8985.0,3.184652,101.697328,Pangsapuri Mawar,Kuala Lumpur,Sentul,JALAN 7/48A,20,364.0,335500
10822,5162.0,3.106410027,101.6709976,Pantai Permai,Kuala Lumpur,Pantai Dalam/Kerinchi,JALAN PANTAI PERMAI,20,342.0,252750
10877,5217.0,3.08612,101.673569,Pearl Suria,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),JALAN SEPADU,20,647.0,634700
16105,10438.0,3.20702,101.717633,Platinum Lake PV 12,Kuala Lumpur,Setapak,JALAN LANGKAWI,20,352.0,436390
11255,5593.0,3.19545,101.740921,Riana Green East,Kuala Lumpur,Wangsa Maju,JALAN WANGSA DELIMA 7,20,486.0,779500
11926,6263.0,3.143820047,101.7050018,Swiss Garden Residences,Kuala Lumpur,Pudu,JALAN GALLOWAY,20,1038.0,669300
13033,197990.0,3.064709902,101.6969986,Taman Sri Endah,Kuala Lumpur,Bandar Baru Sri Petaling,JALAN 5/149H,20,493.0,952150
13334,7671.0,3.16125989,101.7480011,The Elements,Kuala Lumpur,Ampang,JALAN BEMBAN,20,689.0,564774
13468,7805.0,3.158260107,101.7180023,The Troika,Kuala Lumpur,KLCC,PERSIARAN KLCC,20,1087.0,2912720
13692,8025.0,3.177740097,101.6449966,Villa Orkid,Kuala Lumpur,Bukit Prima Pelangi,OFF JALAN SEGAMBUT,20,386.0,686400
13700,8033.0,3.16546011,101.6930008,Villa Puteri,Kuala Lumpur,KL City,JALAN TUN ISMAIL,20,467.0,528750
13767,8100.0,3.205509,101.735596,Wangsa Metroview,Kuala Lumpur,Wangsa Maju,JALAN 4/27A,20,393.0,463850
13021,197988.0,3.103660107,101.7369995,Bukit Mewah (Taman Sri Bahtera),Kuala Lumpur,Cheras,JALAN LANCANG 1,19,332.0,442306
12221,197913.0,3.09581995,101.7419968,Desa Aman,Kuala Lumpur,Cheras,JALAN DESA AMAN,19,573.0,495000
9620,3964.0,3.063750029,101.663802,Endah Ria,Kuala Lumpur,Bandar Baru Sri Petaling,JALAN 3/149E,19,380.0,398264
9970,4314.0,3.1456365,101.667454,Jamnah View,Kuala Lumpur,Bangsar,JALAN BULUH PERINDU,19,1247.0,1477369
10020,198466.0,3.11390996,101.7509995,Kampung Cheras Baru,Kuala Lumpur,Cheras,JALAN 23,19,127.0,654737
10575,198311.0,3.102733,101.728496,Midah Ria Condominium,Kuala Lumpur,Cheras,MIDAH RIA,19,328.0,246474
10692,5033.0,3.188024,101.648546,Nova,Kuala Lumpur,Segambut,JALAN 34/38A,19,353.0,296174
19569,285126.0,3.145392,101.732268,Desa Pandan,Kuala Lumpur,Desa Pandan,JALAN KAMPUNG PANDAN,91,316.0,273676
8739,3138.0,3.167809963,101.6520004,Arcoris,Kuala Lumpur,Mont Kiara,,87,1062.0,947274
16218,198422.0,3.203311,101.729392,Bandar Baru Wangsa Maju (Seksyen 1),Kuala Lumpur,Wangsa Maju,OFF JALAN 3/27A,86,384.0,202140
12189,197908.0,3.080689907,101.7360001,Taman Connaught (Sri Cendekia),Kuala Lumpur,Cheras,JALAN GELIGA,86,319.0,449378
13715,8048.0,3.194479942,101.7360001,Villa Wangsamas,Kuala Lumpur,Wangsa Maju,JALAN SERI WANGSA 2,86,363.0,473475
17235,267031.0,3.0717418,101.7097866,Bandar Tasik Selatan,Kuala Lumpur,Bandar Tasik Selatan,L/RAYA ELITE,83,321.0,306588
11723,6060.0,3.097879887,101.7089996,Sri Penara,Kuala Lumpur,Cheras,JALAN BANDAR SRI PERMAISURI,83,338.0,218133
16828,198086.0,3.152017,101.663993,Damansara Heights (Bukit Damansara),Kuala Lumpur,Damansara,JALAN SETIAKASIH,79,703.0,4435540
13446,7783.0,3.094890118,101.6740036,Scott Garden (Metro Center),Kuala Lumpur,Jalan Klang Lama (Old Klang Road),JALAN KELANG LAMA,78,653.0,505761
25349,414397.0,3.201574,101.710673,Taman Teratai Mewah,Kuala Lumpur,Setapak,OFF JALAN LANGKAWI,75,337.0,256000
14631,8964.0,3.09625,101.713829,Pangsapuri Kasturi,Kuala Lumpur,Cheras,JALAN TASIK PERMAISURI 3,19,302.0,197948
14323,8656.0,3.0855346,101.674836,Residensi V,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),NO.8 JALAN SEPADU 5,19,806.0,591048
11778,6115.0,3.152205,101.708143,St Mary Residence,Kuala Lumpur,KL City,JALAN TENGAH,19,1127.0,2484122
11887,6224.0,3.16463995,101.6460037,Sunway Vivaldi,Kuala Lumpur,Sri Hartamas,JALAN 19,19,744.0,2932790
12698,197959.0,3.076109886,101.7289963,Taman Orkid Desa,Kuala Lumpur,Cheras,JALAN 4/142,19,304.0,420158
13386,7723.0,3.185009956,101.6829987,The Maple,Kuala Lumpur,Jalan Ipoh,PERSIARAN PARK VIEW,19,638.0,1020632
16821,198079.0,3.0617785,101.7478444,Bukit Anggerik,Kuala Lumpur,Cheras,JALAN 18/154,18,296.0,344389
9070,197767.0,3.060659885,101.6660004,Bukit OUG Townhouse,Kuala Lumpur,Bukit Jalil,JALAN 8/155A,18,446.0,620605
9477,3821.0,3.133063,101.630508,Desa Kiara,Kuala Lumpur,Taman Tun Dr Ismail,JALAN DAMANSARA,18,393.0,473223
9509,3853.0,3.199306,101.738024,Desa Putra,Kuala Lumpur,Wangsa Maju,,18,516.0,674723
9529,3873.0,3.111024,101.68429,Desa Villa,Kuala Lumpur,Taman Desa,JALAN BUKIT DESA 3,18,495.0,622834
9796,4140.0,3.17014,101.72869,Gurney Heights,Kuala Lumpur,Keramat,JALAN BUKIT KERAMAT,18,387.0,494389
16874,198132.0,3.1927959,101.7209734,Kampung Baru Air Panas,Kuala Lumpur,Setapak,JALAN AIR PANAS,18,189.0,446534
9026,198277.0,3.086189985,101.6880035,Kuchai Brem Park Condominium,Kuala Lumpur,Kuchai Lama,JALAN SELESA 2,18,333.0,358389
16896,198154.0,3.128129959,101.6699982,Lucky Garden (Jalan Bangsar),Kuala Lumpur,Bangsar,JALAN TABAN 4,18,680.0,1612778
10297,4639.0,3.098184,101.713863,Pangsapuri Lestari,Kuala Lumpur,Cheras,JALAN TASIK PERMAISURI 3,18,390.0,318778
14727,9060.0,3.080202,101.706855,Pangsapuri Sri Malaysia,Kuala Lumpur,Sungai Besi,JALAN PUCHONG,18,273.0,179334
14850,9183.0,3.2239287,101.7290023,Platinum Hill PV 2,Kuala Lumpur,Setapak,JALAN TAMAN MELATI 1,18,381.0,589056
11006,5345.0,3.130460024,101.7220001,Plaza 393,Kuala Lumpur,Cheras,JALAN PEEL,18,438.0,396883
11073,5412.0,3.102730036,101.7269974,Prima Midah Heights,Kuala Lumpur,Cheras,JALAN MIDAH 8,18,383.0,565109
14044,8377.0,3.1834739,101.6972518,Rafflesia Sentul Condomonium,Kuala Lumpur,Sentul,JALAN 6/48A,18,475.0,515687
15020,9353.0,3.196890116,101.7129974,Sri Pelangi,Kuala Lumpur,Setapak,JALAN GENTING KELANG,18,341.0,319223
21691,290971.0,3.127858,101.680076,The Establishment (Alila Bangsar ),Kuala Lumpur,Bangsar,JALAN ANG SENG,18,1127.0,676945
13565,7902.0,3.145639896,101.6610031,Twins,Kuala Lumpur,Damansara,JALAN DAMANLELA,18,922.0,1425445
8572,2974.0,3.196697,101.707362,288 Residency,Kuala Lumpur,Setapak,JALAN SEMARAK API,17,392.0,636765
13947,8280.0,3.145733684,101.7061194,Angkasa Impian,Kuala Lumpur,Bukit Bintang,PERSIARAN RAJA CHULAN,17,443.0,589118
14845,9178.0,3.121931,101.6763663,Apartment Haji Abdullah Hukum,Kuala Lumpur,Bangsar,JALAN HAJI ABDULLAH HUKUM,17,316.0,237942
28852,,3.2087887,101.7192011,Danau Kota Suite Apartments,Kuala Lumpur,Setapak,JALAN 6A/6,17,546.0,533243
9860,4204.0,3.165689945,101.6539993,i-Zen Kiara II,Kuala Lumpur,Mont Kiara,JALAN KIARA,17,610.0,840059
10125,4467.0,3.168400049,101.6480026,Kiara Designer Suites,Kuala Lumpur,Mont Kiara,JALAN KIARA 3,17,589.0,724412
10499,4840.0,3.180912,101.696385,Menara Orkid,Kuala Lumpur,Sentul,JALAN 3/48A,17,339.0,287422
10598,4939.0,3.172126,101.653789,Mont Kiara Bayu,Kuala Lumpur,Mont Kiara,JALAN KIARA 2,17,545.0,566765
10604,4945.0,3.171562,101.653964,Mont Kiara Sophia,Kuala Lumpur,Mont Kiara,JALAN 2/70C,17,664.0,746648
10657,4998.0,3.162610054,101.7200012,myHabitat,Kuala Lumpur,Ampang,JALAN AMAN,17,992.0,956792
10726,5067.0,3.066428,101.669817,O.G. Heights,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),JALAN AWAN CHINA,17,359.0,321118
10776,5117.0,3.129479885,101.6869965,Palm Court,Kuala Lumpur,Brickfields,JALAN BERHALA,17,501.0,442942
10812,5152.0,3.216310024,101.6900024,Panorama Residences,Kuala Lumpur,Batu,JALAN BULLION MEWAH 9,17,354.0,396530
14760,9093.0,3.153043,101.710486,Parkview Service Apartment,Kuala Lumpur,KLCC,CHANGKAT PERAK,17,1038.0,556648
10994,5333.0,3.202227,101.7163739,Platinum Lake Condominium PV 15,Kuala Lumpur,Setapak,JALAN DANAU SAUJANA 1,17,385.0,529000
14932,9265.0,3.086813,101.689609,Sri Desa,Kuala Lumpur,Kuchai Lama,OFF JALAN KUCHAI LAMA,17,363.0,391236
11920,6257.0,3.070820093,101.6559982,Sutera Maya,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),BATU 6.5,17,455.0,601648
12463,197939.0,3.227070093,101.6389999,Taman Kepong Indah,Kuala Lumpur,Kepong,JALAN 1/1A,17,272.0,205059
12753,198498.0,3.113110065,101.7310028,Taman Pertama,Kuala Lumpur,Cheras,JALAN SERKUT 1,17,293.0,285236
13737,8070.0,3.058337,101.685946,Vista Komanwel A,Kuala Lumpur,Bukit Jalil,OFF L/RAYA KESAS,17,391.0,494265
13868,8201.0,3.19969,101.690276,1 Sentul,Kuala Lumpur,Sentul,JALAN SENTUL RIA,16,507.0,580469
9141,3538.0,3.211380005,101.6429977,Casa Magna,Kuala Lumpur,Kepong,CASA MAGNA,16,361.0,357688
24933,414033.0,3.2188362,101.67097,Eco Sky ,Kuala Lumpur,Jalan Ipoh,BATU 6 1/2,16,634.0,685975
10121,4463.0,3.1030608,101.748121,Ketumbar Hill,Kuala Lumpur,Cheras,JALAN KETUMBAR,16,427.0,416501
10384,4725.0,3.15424,101.698485,Maytower Serviced Residences,Kuala Lumpur,KL City,JALAN MUNSHI ABDULLAH,16,866.0,332000
10648,4989.0,3.152235757,101.7380333,Mutiara Upper East Ampang,Kuala Lumpur,Desa Pandan,JALAN 1/76E,16,649.0,1187813
10723,5064.0,3.107936,101.683944,OBD Garden Tower,Kuala Lumpur,Taman Desa,JALAN DESA UTAMA,16,503.0,780969
14621,8954.0,3.138003,101.68693,Pangsapuri Indah Mas,Kuala Lumpur,Cheras,JALAN IKAN EMAS,16,336.0,279188
10948,5288.0,3.137659,101.733296,Pertiwi Indah Apartment,Kuala Lumpur,Kampung Pandan,JALAN PERTIWI,16,459.0,547500
11095,5434.0,3.100069,101.72918,Prisma Cheras,Kuala Lumpur,Cheras,JALAN MIDAH 8A,16,381.0,398938
